220.0,50.0,200.0,50.0,180.0,50.0
220.46,49.960040000000006,200.5,50.0,180.53999999999996,50.03996
220.92000000000002,49.92016,201.0,50.0,181.08,50.07984
221.38,49.88036,201.5,50.0,181.62,50.119640000000004
221.84000000000003,49.84063999999999,202.0,50.0,182.16,50.15936
222.3,49.801,202.5,50.0,182.70000000000002,50.199
222.76,49.76144,203.0,50.0,183.23999999999998,50.23856000000001
223.22000000000003,49.721959999999996,203.5,50.0,183.78,50.278040000000004
223.68,49.68256000000001,204.0,50.0,184.32,50.317440000000005
224.14000000000004,49.64324,204.49999999999997,50.0,184.85999999999999,50.35676
224.6,49.604,205.0,50.0,185.39999999999998,50.396
225.05999999999997,49.56484,205.5,50.0,185.94,50.43516000000001
225.51999999999998,49.52575999999999,206.0,50.0,186.48000000000002,50.47424
225.97999999999996,49.486760000000004,206.5,50.0,187.02,50.513239999999996
226.44,49.44784,207.0,50.0,187.56,50.55215999999999
226.89999999999998,49.409000000000006,207.5,50.0,188.10000000000002,50.590999999999994
227.35999999999999,49.37024,208.0,50.0,188.64,50.62976
227.82,49.331559999999996,208.5,50.0,189.17999999999998,50.66844
228.27999999999997,49.29296,209.0,50.0,189.71999999999997,50.70704
228.73999999999998,49.254439999999995,209.5,50.0,190.26,50.74556
229.20000000000002,49.215999999999994,210.0,50.0,190.8,50.784
229.66,49.17764,210.49999999999997,49.999999999999986,191.34,50.82235999999999
230.12,49.139359999999996,210.99999999999997,50.0,191.88,50.86063999999999
230.57999999999998,49.10116,211.5,50.0,192.42,50.89884
231.04,49.06304,211.99999999999997,50.0,192.96,50.93696
231.5,49.025,212.5,50.0,193.49999999999997,50.974999999999994
231.95999999999998,48.98703999999999,212.99999999999997,49.999999999999986,194.03999999999996,51.01295999999999
232.42,48.94916,213.49999999999997,50.0,194.58,51.050839999999994
232.87999999999997,48.91136,214.0,50.0,195.12,51.08864
233.34,48.873639999999995,214.5,50.0,195.66000000000003,51.12636
233.79999999999998,48.836,215.0,50.0,196.2,51.164
234.26,48.79843999999999,215.49999999999997,49.999999999999986,196.73999999999998,51.20155999999999
234.71999999999997,48.76096,216.0,50.0,197.28,51.23904
235.17999999999998,48.723560000000006,216.5,50.0,197.81999999999996,51.27644000000001
235.64,48.68624,217.0,50.0,198.36,51.31376
236.09999999999997,48.648999999999994,217.5,50.0,198.89999999999998,51.351
236.55999999999995,48.611839999999994,218.0,49.999999999999986,199.43999999999997,51.38816
237.01999999999998,48.57476,218.5,50.0,199.98000000000002,51.425239999999995
237.47999999999996,48.53776,219.0,50.0,200.51999999999998,51.46224000000001
237.94,48.50084,219.5,50.0,201.05999999999997,51.49915999999999
238.39999999999998,48.464,220.0,50.0,201.59999999999997,51.535999999999994
238.85999999999996,48.42724,220.49999999999997,49.999999999999986,202.14,51.57275999999999
239.32,48.390559999999994,221.0,50.0,202.68,51.60943999999999
239.77999999999997,48.35396,221.5,50.0,203.21999999999997,51.64604
240.24,48.31743999999999,221.99999999999997,50.0,203.76,51.682559999999995
240.7,48.281,222.5,50.0,204.3,51.718999999999994
241.15999999999997,48.24464,222.99999999999994,49.999999999999986,204.83999999999997,51.755359999999996
241.62,48.20835999999999,223.49999999999997,50.0,205.38,51.79164
242.07999999999998,48.17215999999999,223.99999999999994,49.99999999999999,205.92,51.827839999999995
242.54,48.136039999999994,224.5,50.0,206.45999999999998,51.86395999999999
243.0,48.099999999999994,225.0,50.0,207.0,51.9
243.46,48.06403999999999,225.49999999999997,49.999999999999986,207.53999999999996,51.935959999999994
243.92,48.02816,225.99999999999997,50.0,208.07999999999998,51.97184
244.38,47.99236,226.49999999999994,49.99999999999999,208.61999999999998,52.007639999999995
244.83999999999997,47.95663999999999,227.0,50.0,209.16,52.04335999999999
245.29999999999998,47.921,227.49999999999997,50.0,209.7,52.07899999999999
245.75999999999996,47.88543999999999,227.99999999999997,49.999999999999986,210.23999999999995,52.11456
246.21999999999997,47.849959999999996,228.5,50.0,210.77999999999997,52.15004
